Flow_L_per_min
6.323937403903787
6.2379889505641986
6.2379889505641986
6.163595496833711
6.007477914158392
6.007477914158392
6.007477914158392
6.007477914158392
6.347300185025929
6.395485106715659
6.347300185025929
6.347300185025929
6.289715424908138
6.289715424908138
6.14086336747192
6.289715424908138
6.289715424908138
6.003824303546764
6.003824303546764
6.003824303546764
6.003824303546764
5.868015271154197
6.058049930941026
5.852243765147369
6.02781513043025
6.02781513043025
6.058049930941026
6.02781513043025
6.479226278894013
6.5148294373648135
6.5148294373648135
6.438822870247309
6.438822870247309
6.438822870247309
6.1969705261512
6.1969705261512
6.1969705261512
6.3262463190263984
6.1969705261512
6.3262463190263984
6.403378677716103
6.3262463190263984
6.447029161128919
6.447029161128919
6.309395929429547
6.295323534777057
6.106912412373283
6.106912412373283
6.301194850545957
6.106912412373283
6.301194850545957
6.301194850545957
6.208118989914784
6.012747244156047
6.012747244156047
6.012747244156047
6.208118989914784
6.393512365465301
6.393512365465301
6.614461991504443
6.614461991504443
5.987740077658771
5.987740077658771
5.987740077658771
5.987740077658771
6.25112057957418
6.286483986136085
6.3419683110520415
6.343508456466786
6.3419683110520415
6.343508456466786
6.343508456466786
6.293051103640581
5.85
6.293051103640581
6.293051103640581
6.30293565788445
6.30293565788445
6.30293565788445
6.30293565788445
6.414435931514346
6.44198915904412
6.44198915904412
6.44198915904412
6.44198915904412
6.128039246345086
6.128039246345086
6.006240064628775
6.3867341620410185
6.006240064628775
6.3867341620410185
6.3867341620410185
6.3867341620410185
6.281767127928491
6.281767127928491
6.162571339222891
5.966107679879081
5.966107679879081
5.966107679879081
6.201437208453861
6.362912725093165
6.48662731608162
6.48662731608162
6.509898887238423
6.509898887238423
6.191458838245642
6.191458838245642
6.191458838245642
6.131901336877492
6.131901336877492
6.131901336877492
6.088545331352774
6.131901336877492
6.332857738514059
6.511178432752196
6.369216636697678
6.369216636697678
6.369216636697678
6.2667513616344825
6.2667513616344825
6.23871863028692
6.23871863028692
6.23871863028692
6.23871863028692
6.10004299898366
6.10004299898366
6.127205326661976
6.127205326661976
6.127205326661976
6.127205326661976
6.170397154249081
6.021990722643525
6.170397154249081
6.170397154249081
6.266157193860266
6.318540379954656
6.371741849738097
6.318540379954656
6.318540379954656
6.197205066062075
6.197205066062075
6.197205066062075
6.094033565267245
6.50656320850598
6.50656320850598
6.048347796627837
5.981980819847288
6.048347796627837
6.048347796627837
5.914237875589607
6.033274698355615
6.244840121960753
6.244840121960753
6.033274698355615
6.244840121960753
6.244840121960753
6.25475594819274
6.25475594819274
6.298234435670914
6.25475594819274
6.25475594819274
6.058446042790504
5.925347249368045
5.925347249368045
5.925347249368045
5.925347249368045
6.100157662940088
6.100157662940088
6.100157662940088
6.153202772782946
6.153202772782946
6.153202772782946
6.290716128527871
6.290716128527871
6.165802777994944
5.9807116983295545
6.031403591066635
6.031403591066635
6.165802777994944
6.395508560706746
6.395508560706746
6.395508560706746
6.364038516665364
6.312087926406588
6.312087926406588
6.312087926406588
6.110430511036406
6.417216532457718
6.417216532457718
6.166733119641414
6.166733119641414
6.169018580772939
6.169018580772939
6.173487869074609
6.298242253667944
6.236018815312851
6.33340239230709
6.3767610038308185
6.3767610038308185
6.27627628801501
6.27627628801501
6.27627628801501
6.260661141948765
6.260661141948765
6.24897844838819
6.24897844838819
6.24897844838819
6.294742396997889
6.294742396997889
6.407016652333672
6.407016652333672
6.426082141088786
6.407016652333672
6.437340056810778
6.437340056810778
6.437340056810778
6.418316264039819
6.575869752169494
6.575869752169494
6.575869752169494
6.5973510020066195
6.5973510020066195
6.5973510020066195
6.518897401818987
6.518897401818987
6.518897401818987
6.652074375211737
6.652074375211737
6.652074375211737
6.652074375211737
6.49296510567326
6.49296510567326
6.455550777890704
6.455550777890704
6.443341672530164
6.410519115002736
6.37795715737628
6.347743204857582
6.347743204857582
6.160285878091366
6.37795715737628
6.160285878091366
6.4121817423709375
6.142606780809423
6.277482865556511
6.142606780809423
6.277482865556511
6.277482865556511
6.343651786412321
6.343651786412321
6.343651786412321
6.343651786412321
6.187646261694421
6.187646261694421
6.597979047767962
6.597979047767962
6.597979047767962
6.597979047767962
6.585595340473771
6.585595340473771
6.585595340473771
6.439534307976963
6.585595340473771
6.292097308003023
6.292097308003023
6.309177025512731
6.618582075938811
6.385957574336121
6.618582075938811
6.618582075938811
6.618582075938811
6.538731660281969
6.75
6.75
6.538731660281969
6.538731660281969
6.624630599640372
6.518420504000209
6.18010450056029
6.18010450056029
6.18010450056029
6.18010450056029
6.433884502123889
6.433884502123889
6.433884502123889
6.433884502123889
6.629052979959868
6.2885974513329685
6.358352226826153
6.272343835509343
6.358352226826153
6.272343835509343
6.358352226826153
6.473414901102338
6.473414901102338
6.457807573033122
6.457807573033122
6.416565032705288
6.416565032705288
6.416565032705288
